annotation_id,species,occ,length_cm,mobilenet_err,clip_err,clip_minus_mobilenet
6785,cod,non-occluded,33.0,0.9556732177734375,0.770111083984375,-0.1855621337890625
6786,haddock,non-occluded,28.5,0.5219402313232386,0.48946571350097656,-0.03247451782226207
6787,hake,non-occluded,36.5,0.3397064208984375,0.7909164428710866,0.45121002197264914
6788,haddock,non-occluded,30.0,0.049121856689453125,1.4055233001708984,1.3564014434814453
6789,cod,non-occluded,25.5,0.31519508361816406,1.0191783905029297,0.7039833068847656
6790,cod,non-occluded,31.5,0.8461723327636719,0.11183357238769176,-0.7343387603759801
6791,cod,non-occluded,28.0,0.866485595703125,0.013284683227539062,-0.8532009124755859
6792,hake,non-occluded,41.5,2.2448043823242188,1.130218505859368,-1.1145858764648509
6793,cod,non-occluded,26.5,0.6387195587158203,0.3177967071533203,-0.3209228515625
6794,haddock,non-occluded,35.0,0.04468536376953125,0.3579292297363281,0.3132438659667969
6795,other,non-occluded,25.0,1.741601943969723,0.6823177337646484,-1.0592842102050746
6796,haddock,non-occluded,29.5,0.057590484619140625,1.0002956390380824,0.9427051544189418
6797,cod,non-occluded,33.0,0.8034172058105469,0.07999038696289062,-0.7234268188476562
6798,haddock,non-occluded,28.5,1.009521484375,1.4960060119628906,0.4864845275878906
6799,hake,non-occluded,36.5,1.8366584777832031,0.3413238525390625,-1.4953346252441406
6800,haddock,non-occluded,30.0,0.523574829101559,0.1766643524169922,-0.34691047668456676
6801,cod,non-occluded,28.0,0.19887351989746094,0.1812877655029297,-0.01758575439453125
6802,cod,non-occluded,25.5,0.11098861694335938,1.299346923828125,1.1883583068847656
6803,hake,non-occluded,41.5,2.3735198974609375,1.6888351440429688,-0.6846847534179688
6804,cod,non-occluded,31.5,0.050807952880859375,0.4338817596435547,0.3830738067626953
6805,cod,non-occluded,26.5,0.4296588897705078,1.0559139251708984,0.6262550354003906
6806,haddock,non-occluded,35.0,0.5893096923828125,0.0746002197265625,-0.51470947265625
6807,other,non-occluded,25.0,0.4283428192138672,0.27692413330078125,-0.15141868591308594
6808,haddock,non-occluded,29.5,0.021123886108398438,0.096282958984375,0.07515907287597656
6809,cod,non-occluded,33.0,0.5518112182617188,0.6687545776367188,0.116943359375
6810,haddock,non-occluded,28.5,0.4834461212158203,0.8316993713378906,0.3482532501220703
6811,hake,non-occluded,36.5,0.5269546508789062,0.40099334716796875,-0.1259613037109375
6812,haddock,non-occluded,30.0,0.01870918273925426,0.8392620086669922,0.8205528259277379
6813,cod,non-occluded,28.0,0.1605052947998047,1.1239185333251953,0.9634132385253906
6814,cod,non-occluded,25.5,0.11171531677246094,1.4297122955322266,1.3179969787597656
6815,cod,non-occluded,31.5,0.3558692932128906,0.4906120300292969,0.13474273681640625
6816,hake,non-occluded,41.5,1.0101890563964773,1.3664894104003906,0.35630035400391336
6817,cod,non-occluded,26.5,0.021589279174804688,0.8422222137451207,0.820632934570316
6818,haddock,non-occluded,35.0,0.5183219909667969,1.5380630493164062,1.0197410583496094
6819,other,non-occluded,25.0,1.2180233001708984,1.2412109375,0.023187637329101562
6820,haddock,non-occluded,29.5,0.44088172912597656,0.36081886291503906,-0.0800628662109375
6821,cod,non-occluded,33.0,0.38842010498046875,0.0221099853515625,-0.36631011962890625
6822,hake,non-occluded,36.5,0.2547302246093679,0.43842315673828125,0.18369293212891336
6823,haddock,non-occluded,30.0,0.3505268096923828,0.6480216979980469,0.29749488830566406
6824,cod,non-occluded,28.0,0.5253582000732386,0.492645263671875,-0.032712936401363635
6825,cod,non-occluded,25.5,0.2622718811035192,0.7470607757568395,0.4847888946533203
6826,hake,non-occluded,41.5,1.7662506103515625,2.5376243591308594,0.7713737487792969
6827,haddock,non-occluded,28.5,0.8106708526611328,0.3897418975830078,-0.420928955078125
6828,cod,non-occluded,31.5,0.8790130615234375,2.8585891723632812,1.9795761108398438
6829,cod,non-occluded,26.5,0.012311935424804688,0.2601032257080078,0.24779129028320312
6830,haddock,non-occluded,35.0,0.7295112609863281,1.2579345703125,0.5284233093261719
6831,other,non-occluded,25.0,3.895853042602539,0.5196533203125,-3.376199722290039
6832,haddock,non-occluded,29.5,0.253204345703125,0.9597377777099609,0.7065334320068359
6833,cod,non-occluded,33.0,1.02032470703125,1.398096084594723,0.377771377563473
6834,haddock,non-occluded,28.5,0.7081184387207031,0.4438133239746094,-0.26430511474609375
6835,haddock,non-occluded,30.0,0.3257274627685547,0.7626399993896484,0.43691253662109375
6836,cod,non-occluded,25.5,0.4864273071289027,1.4374637603759766,0.9510364532470739
6837,cod,non-occluded,31.5,1.0967674255371094,0.22403335571289062,-0.8727340698242188
6838,hake,non-occluded,41.5,1.7385406494140625,2.2427825927734375,0.504241943359375
6839,cod,non-occluded,28.0,0.016107559204101562,0.6984615325927734,0.6823539733886719
6840,hake,non-occluded,36.5,0.7026290893554688,0.6455841064453125,-0.05704498291015625
6841,cod,non-occluded,26.5,0.07335472106933594,0.8113994598388672,0.7380447387695312
6842,haddock,non-occluded,35.0,1.1033897399902415,0.10563278198242188,-0.9977569580078196
6843,other,non-occluded,25.0,1.8138294219970703,0.3931713104248047,-1.4206581115722656
6844,haddock,non-occluded,29.5,0.33074378967285156,1.4028797149658203,1.0721359252929688
6845,cod,non-occluded,33.0,1.0205841064453125,0.9054679870605469,-0.11511611938476562
6846,haddock,non-occluded,28.5,0.2765941619873047,0.021268844604488635,-0.25532531738281605
6847,hake,non-occluded,36.5,0.13308334350585938,0.5960693359375,0.4629859924316406
6848,haddock,non-occluded,30.0,0.8236579895019531,0.8534641265869176,0.02980613708496449
6849,cod,non-occluded,28.0,2.033632278442383,1.9943828582763672,-0.039249420166015625
6850,cod,non-occluded,25.5,0.27442169189453125,0.8338813781738281,0.5594596862792969
6851,cod,non-occluded,31.5,1.3059425354003906,1.2539291381835938,-0.052013397216796875
6852,hake,non-occluded,41.5,1.9778480529785085,2.9553298950195312,0.9774818420410227
6853,cod,non-occluded,26.5,0.06778526306152344,0.23744773864746094,0.1696624755859375
6854,haddock,non-occluded,35.0,0.9357643127441406,0.3169670104980469,-0.6187973022460938
6855,other,non-occluded,25.0,0.5532798767089844,2.1125965118408203,1.559316635131836
6856,cod,non-occluded,33.0,0.6080207824707031,0.729705810546875,0.12168502807617188
6857,haddock,non-occluded,28.5,0.42996025085448863,0.18356132507323863,-0.24639892578125
6858,hake,non-occluded,36.5,0.060951232910163355,0.4962959289550781,0.43534469604491477
6859,haddock,non-occluded,30.0,0.07198524475097656,0.037139892578125,-0.03484535217285156
6860,cod,non-occluded,28.0,0.18398094177246094,0.28186607360839844,0.0978851318359375
6861,cod,non-occluded,31.5,0.2137470245361328,0.3431873321533203,0.1294403076171875
6862,hake,non-occluded,41.5,0.3859062194824219,1.1019935607910227,0.7160873413086009
6863,cod,non-occluded,25.5,0.6716251373291016,1.4506053924560511,0.7789802551269496
6864,haddock,non-occluded,29.5,0.9192180633544922,0.4713840484619105,-0.4478340148925817
6865,cod,non-occluded,26.5,0.12633514404296875,1.688436508178711,1.5621013641357422
6866,other,non-occluded,25.0,1.1923141479492188,0.3454418182373047,-0.8468723297119141
6867,haddock,non-occluded,29.5,0.30050468444823863,0.5516548156738281,0.2511501312255895
6868,cod,non-occluded,33.0,1.1644668579101634,0.4209403991699219,-0.7435264587402415
6869,haddock,non-occluded,28.5,0.10033226013183949,0.16034698486328125,0.06001472473144176
6870,haddock,non-occluded,30.0,0.6532211303710973,1.3566417694091797,0.7034206390380824
6871,cod,non-occluded,28.0,0.2927284240722656,0.043542861938480115,-0.2491855621337855
6872,cod,non-occluded,31.5,0.3234519958496094,0.08282470703125,-0.24062728881835938
6873,hake,non-occluded,36.5,0.34085845947265625,0.7298698425292969,0.3890113830566406
6874,cod,non-occluded,25.5,0.32461738586425426,1.3550910949707031,1.0304737091064489
6875,haddock,non-occluded,35.0,0.6922988891601634,0.7140655517578125,0.021766662597649145
6876,hake,non-occluded,41.5,1.3733177185058594,2.016895294189453,0.6435775756835938
6877,cod,non-occluded,26.5,0.6808223724365234,1.1462783813476562,0.4654560089111328
6878,other,non-occluded,25.0,0.7907390594482386,0.41829490661621094,-0.3724441528320277
6879,cod,non-occluded,33.0,0.7609138488769531,1.1258258819580078,0.3649120330810547
6880,haddock,non-occluded,28.5,0.22829627990722656,0.08709907531738281,-0.14119720458984375
6881,haddock,non-occluded,30.0,0.2919635772705078,0.9111804962158203,0.6192169189453125
6882,cod,non-occluded,28.0,0.35140800476074574,0.08439445495605113,-0.2670135498046946
6883,cod,non-occluded,25.5,0.0724105834960973,0.3578262329101598,0.2854156494140625
6884,cod,non-occluded,31.5,2.5048866271972656,0.9311866760253906,-1.573699951171875
6885,hake,non-occluded,41.5,1.4317703247070312,1.428192138671875,-0.00357818603515625
6886,haddock,non-occluded,29.5,0.2606163024902344,0.7371921539306641,0.4765758514404297
6887,hake,non-occluded,36.5,0.3379859924316406,0.03802490234375,-0.2999610900878906
6888,haddock,non-occluded,35.0,0.16656875610352273,0.9310951232910156,0.7645263671874929
6889,cod,non-occluded,26.5,0.1554698944091797,0.6755104064941406,0.5200405120849609
6890,haddock,non-occluded,35.0,1.3313865661621094,1.0957756042480469,-0.2356109619140625
6891,other,non-occluded,25.0,0.5944976806640625,0.7903499603271484,0.19585227966308594
6892,haddock,non-occluded,28.5,0.9107551574707031,0.34459495544433594,-0.5661602020263672
6893,hake,non-occluded,36.5,0.6541671752929688,0.8248748779296875,0.17070770263671875
6894,haddock,non-occluded,30.0,0.008333206176761365,0.4058494567871094,0.397516250610348
6895,cod,non-occluded,28.0,0.9831256866455078,1.0295867919921875,0.04646110534667969
6896,cod,non-occluded,31.5,1.3462104797363281,1.9235382080078125,0.5773277282714844
6897,hake,non-occluded,41.5,1.1799392700195312,2.1494216918945312,0.969482421875
6898,cod,non-occluded,25.5,0.7580432891845703,0.8327426910400391,0.07469940185546875
6899,cod,non-occluded,33.0,0.0535736083984375,1.214014053344723,1.1604404449462855
6900,haddock,non-occluded,29.5,0.1689453125,0.5254287719726562,0.35648345947265625
6901,cod,non-occluded,26.5,0.1610088348388672,0.718847274780277,0.5578384399414098
6902,other,non-occluded,25.0,0.49698829650878906,0.9247264862060511,0.4277381896972621
6903,haddock,non-occluded,29.5,0.8418979644775391,0.8789863586425746,0.03708839416503551
6904,haddock,non-occluded,28.5,0.2654685974121094,0.026929855346679688,-0.2385387420654297
6905,hake,non-occluded,36.5,1.3934822082519531,1.9632186889648366,0.5697364807128835
6906,cod,non-occluded,28.0,0.48974037170410156,0.5797557830810547,0.09001541137695312
6907,cod,non-occluded,25.5,0.4636688232421875,0.4277534484863281,-0.035915374755859375
6908,cod,non-occluded,31.5,0.21519470214844105,0.37805938720703125,0.1628646850585902
6909,hake,non-occluded,41.5,1.8947486877441406,2.149993896484375,0.2552452087402344
6910,haddock,non-occluded,35.0,0.3067626953125,0.7758407592773438,0.46907806396484375
6911,haddock,non-occluded,30.0,0.3565254211425746,0.20400428771972656,-0.152521133422848
6912,cod,non-occluded,33.0,0.050540924072265625,0.4238433837890625,0.3733024597167969
6913,cod,non-occluded,26.5,0.3910427093505824,0.8181018829345703,0.4270591735839879
6914,other,non-occluded,25.0,1.1576728820800817,0.04620552062987926,-1.1114673614502024
6915,haddock,non-occluded,29.5,0.8631553649902308,0.4520244598388672,-0.41113090515136363
6916,cod,non-occluded,33.0,0.8818817138671875,1.4402637481689489,0.5583820343017614
6917,haddock,non-occluded,28.5,0.07394218444823863,2.460054397583008,2.386112213134769
6918,hake,non-occluded,36.5,0.44760894775390625,0.57421875,0.12660980224609375
6919,cod,non-occluded,28.0,0.9607639312744105,0.41718101501464844,-0.5435829162597621
6920,cod,non-occluded,25.5,0.04878616333008168,1.5717887878418004,1.5230026245117188
6921,hake,non-occluded,41.5,0.9666595458984375,1.6964492797851491,0.7297897338867116
6922,cod,non-occluded,31.5,0.28372383117676137,0.7858772277832031,0.5021533966064418
6923,haddock,non-occluded,35.0,0.6097259521484375,0.8259849548339844,0.21625900268554688
6924,haddock,non-occluded,30.0,0.6267490386962891,0.4771614074707031,-0.14958763122558594
6925,cod,non-occluded,26.5,0.12969398498535156,0.11620521545410156,-0.01348876953125
6926,haddock,non-occluded,35.0,0.06988143920898438,0.0272674560546875,-0.042613983154296875
6927,haddock,non-occluded,29.5,0.016393661499023438,0.12382316589355469,0.10742950439453125
6928,cod,non-occluded,33.0,0.7880134582519531,1.740768432617191,0.9527549743652379
6929,haddock,non-occluded,28.5,0.6820697784423828,0.5015735626220703,-0.1804962158203125
6930,hake,non-occluded,36.5,0.16011428833007812,0.4767303466796875,0.3166160583496094
6931,haddock,non-occluded,30.0,0.4092235565185547,1.6069183349609375,1.1976947784423828
6932,cod,non-occluded,28.0,0.5773506164550817,1.5230197906494176,0.9456691741943359
6933,cod,non-occluded,31.5,0.9142894744873082,1.3427448272705114,0.4284553527832031
6934,hake,non-occluded,41.5,0.6781120300292969,0.0168609619140625,-0.6612510681152344
6935,cod,non-occluded,25.5,0.5355663299560511,0.4167194366455078,-0.11884689331054332
6936,other,non-occluded,25.0,0.5380630493164062,0.29918479919433594,-0.2388782501220703
6937,cod,non-occluded,26.5,0.9016475677490234,0.3649253845214844,-0.5367221832275391
6938,haddock,non-occluded,35.0,0.1344757080078125,0.9370918273925781,0.8026161193847656
6939,other,non-occluded,25.0,0.0047321319580078125,2.5029449462890625,2.4982128143310547
6940,haddock,non-occluded,29.5,0.28084373474121094,0.14240074157714844,-0.1384429931640625
6941,cod,non-occluded,33.0,1.400848388671875,0.48096466064453125,-0.9198837280273438
6942,haddock,non-occluded,28.5,0.5583820343017614,0.19943618774414062,-0.35894584655762074
6943,hake,non-occluded,36.5,0.1171417236328125,1.9467315673828125,1.82958984375
6944,cod,non-occluded,28.0,1.0421428680419922,1.3427104949951207,0.30056762695312855
6945,cod,non-occluded,31.5,1.3619003295898438,0.5034675598144531,-0.8584327697753906
6946,haddock,non-occluded,30.0,0.5418758392333984,1.3711967468261683,0.8293209075927699
6947,cod,non-occluded,25.5,0.09455299377441051,0.7899589538574254,0.6954059600830149
6948,hake,non-occluded,41.5,1.6420822143554688,1.4321670532226562,-0.2099151611328125
6949,cod,non-occluded,26.5,0.7159290313720703,0.3036365509033203,-0.41229248046875
6950,haddock,non-occluded,35.0,1.4296646118164062,0.37671661376953125,-1.052947998046875
6951,haddock,non-occluded,29.5,0.7954883575439489,0.3696765899658203,-0.42581176757812855
6952,cod,non-occluded,33.0,0.3716278076171875,0.9164581298828125,0.544830322265625
6953,haddock,non-occluded,28.5,0.46919250488280895,0.05609703063964844,-0.4130954742431605
6954,hake,non-occluded,36.5,0.12548065185546875,0.21689224243164062,0.09141159057617188
6955,haddock,non-occluded,30.0,0.35640525817871094,0.30393409729003906,-0.052471160888671875
6956,cod,non-occluded,28.0,0.07585525512695312,1.295186996459961,1.2193317413330078
6957,cod,non-occluded,25.5,0.07753944396972656,0.3678932189941406,0.29035377502441406
6958,cod,non-occluded,31.5,0.24399757385253906,0.27451515197753906,0.030517578125
6959,hake,non-occluded,41.5,0.5356330871582031,0.7200622558593679,0.18442916870116477
6960,other,non-occluded,25.0,0.13593292236328125,1.327981948852539,1.1920490264892578
6961,whiting,non-occluded,36.5,0.4827880859375,0.5123825073242188,0.02959442138671875
6962,haddock,non-occluded,30.0,0.3183250427246094,1.7956581115722656,1.4773330688476562
6963,cod,non-occluded,27.0,0.11592483520508168,0.09535026550292969,-0.02057456970215199
6964,haddock,non-occluded,32.0,1.16632080078125,0.3245353698730469,-0.8417854309082031
6965,hake,non-occluded,31.0,1.908416748046875,4.0359344482421875,2.1275177001953125
6966,haddock,non-occluded,31.5,0.027040481567382812,0.2827663421630824,0.2557258605956996
6967,whiting,non-occluded,40.0,1.6381797790527273,1.1582870483398366,-0.4798927307128906
6968,horse_mackerel,non-occluded,34.5,0.10498809814453125,0.040802001953125,-0.06418609619140625
6969,horse_mackerel,non-occluded,33.5,0.050777435302734375,0.4081573486328125,0.3573799133300781
6970,horse_mackerel,non-occluded,33.5,0.5139350891113281,1.1562957763671875,0.6423606872558594
6971,haddock,non-occluded,31.0,0.7926349639892543,0.8267993927001953,0.03416442871094105
6972,whiting,non-occluded,36.5,1.1076202392578125,0.3370361328125,-0.7705841064453125
6973,haddock,non-occluded,30.0,0.0071620941162109375,0.8146419525146484,0.8074798583984375
6974,cod,non-occluded,27.0,0.3406810760498047,0.20101547241210938,-0.1396656036376953
6975,haddock,non-occluded,32.0,0.4816150665283203,0.07202911376953125,-0.40958595275878906
6976,hake,non-occluded,31.0,1.3395271301269531,2.1807174682617188,0.8411903381347656
6977,haddock,non-occluded,31.0,0.5509262084960938,1.2119560241699219,0.6610298156738281
6978,haddock,non-occluded,31.5,0.15543556213378906,0.10514640808105113,-0.05028915405273793
6979,horse_mackerel,non-occluded,33.5,0.0757904052734375,0.5549430847167969,0.4791526794433594
6980,whiting,non-occluded,40.0,0.154632568359375,0.5362167358398366,0.38158416748046164
6981,horse_mackerel,non-occluded,34.5,0.21716690063476562,0.9256362915039062,0.7084693908691406
6982,horse_mackerel,non-occluded,33.5,0.16891098022460938,0.7602348327636719,0.5913238525390625
6983,whiting,non-occluded,36.5,0.22489547729492188,0.2978057861328125,0.07291030883789062
6984,haddock,non-occluded,30.0,0.4395046234130824,0.32346534729003906,-0.11603927612304332
6985,cod,non-occluded,27.0,0.13608741760253906,0.6827945709228516,0.5467071533203125
6986,haddock,non-occluded,32.0,0.20627212524414062,0.42899322509765625,0.22272109985351562
6987,hake,non-occluded,31.0,1.3501930236816406,2.0121536254882812,0.6619606018066406
6988,haddock,non-occluded,31.0,0.4002666473388672,1.7092056274414062,1.308938980102539
6989,whiting,non-occluded,40.0,1.3817138671875,1.08087158203125,-0.30084228515625
6990,horse_mackerel,non-occluded,33.5,0.7129440307617188,0.7058639526367188,-0.007080078125
6991,horse_mackerel,non-occluded,34.5,0.02445220947265625,0.4335784912109375,0.40912628173828125
6992,horse_mackerel,non-occluded,33.5,0.498199462890625,0.265869140625,-0.232330322265625
6993,haddock,non-occluded,31.5,0.46154022216796875,0.9978866577148438,0.536346435546875
6994,whiting,non-occluded,36.5,0.3040275573730469,0.17424774169921875,-0.12977981567382812
6995,haddock,non-occluded,30.0,0.42251777648925426,0.8046245574951207,0.3821067810058665
6996,cod,non-occluded,27.0,0.5069007873535192,0.05606269836425426,-0.4508380889892649
6997,haddock,non-occluded,32.0,0.30392265319823863,1.0839080810546875,0.7799854278564489
6998,haddock,non-occluded,31.0,0.07387733459472301,3.2403106689453125,3.1664333343505895
6999,haddock,non-occluded,31.5,0.5114879608154297,0.7014827728271484,0.18999481201171875
7000,horse_mackerel,non-occluded,33.5,0.8547897338867188,2.1303977966308594,1.2756080627441406
7001,horse_mackerel,non-occluded,34.5,0.4961357116699219,0.44573211669921875,-0.050403594970703125
7002,horse_mackerel,non-occluded,33.5,0.28325653076171875,0.582977294921875,0.29972076416015625
7003,hake,non-occluded,31.0,0.5922603607177734,2.059406280517578,1.4671459197998047
7004,whiting,non-occluded,40.0,0.3864173889160156,0.7688407897949219,0.38242340087890625
7005,haddock,non-occluded,30.0,0.15967178344726562,3.345245361328125,3.1855735778808594
7006,cod,non-occluded,27.0,0.006868362426761365,0.048654556274417615,0.04178619384765625
7007,haddock,non-occluded,32.0,0.1917705535888672,0.20894241333007812,0.017171859741210938
7008,hake,non-occluded,31.0,0.7588024139404297,0.9708995819091797,0.21209716796875
7009,haddock,non-occluded,31.5,0.24605941772460938,1.1496601104736328,0.9036006927490234
7010,horse_mackerel,non-occluded,33.5,0.08246612548828125,0.344573974609375,0.26210784912109375
7011,whiting,non-occluded,40.0,0.20672225952147727,1.52105712890625,1.3143348693847727
7012,horse_mackerel,non-occluded,34.5,0.3028831481933594,0.0356903076171875,-0.2671928405761719
7013,horse_mackerel,non-occluded,33.5,1.522500991821289,0.5747795104980469,-0.9477214813232422
7014,haddock,non-occluded,31.0,1.054107666015625,0.7561378479003906,-0.2979698181152344
7015,whiting,non-occluded,36.5,0.6287651062011719,0.5521621704101634,-0.07660293579100852
7016,whiting,non-occluded,36.5,1.2498397827148366,1.1326560974121094,-0.11718368530272727
7017,haddock,non-occluded,30.0,0.647851943969723,0.37520599365234375,-0.27264595031737926
7018,haddock,non-occluded,32.0,0.2882080078125,0.043888092041015625,-0.24431991577148438
7019,horse_mackerel,non-occluded,33.5,1.1166954040527344,0.2317657470703125,-0.8849296569824219
7020,whiting,non-occluded,40.0,0.6002197265625,0.41080474853514914,-0.18941497802735086
7021,horse_mackerel,non-occluded,34.5,0.4814109802246094,0.009464263916015625,-0.47194671630859375
7022,horse_mackerel,non-occluded,33.5,0.14002227783203125,1.2263412475585938,1.0863189697265625
7023,haddock,non-occluded,31.5,0.7198543548583984,0.5423870086669922,-0.17746734619140625
7024,cod,non-occluded,27.0,0.27389335632323863,0.45116996765136363,0.177276611328125
7025,haddock,non-occluded,31.0,0.4913196563720703,0.13431167602539062,-0.3570079803466797
7026,hake,non-occluded,31.0,0.17801475524902344,1.3743782043457031,1.1963634490966797
7027,whiting,non-occluded,36.5,1.1184654235839844,0.5137939453125,-0.6046714782714844
7028,haddock,non-occluded,30.0,0.24631881713867188,0.0481719970703125,-0.19814682006835938
7029,cod,non-occluded,27.0,0.1943359375,0.5984210968017614,0.40408515930176137
7030,hake,non-occluded,31.0,0.8405265808105469,2.001384735107422,1.160858154296875
7031,haddock,non-occluded,31.0,0.5526657104492188,0.8887233734130895,0.33605766296387074
7032,whiting,non-occluded,40.0,0.28786468505859375,0.16809844970703125,-0.1197662353515625
7033,horse_mackerel,non-occluded,33.5,0.005443572998046875,0.4016265869140625,0.3961830139160156
7034,horse_mackerel,non-occluded,34.5,0.18102645874023438,0.13176727294921875,-0.049259185791015625
7035,haddock,non-occluded,31.5,0.04559326171875,0.9407672882080078,0.8951740264892578
7036,haddock,non-occluded,32.0,1.1597213745117188,0.06988525390625,-1.0898361206054688
7037,horse_mackerel,non-occluded,33.5,0.4889488220214844,1.1494636535644531,0.6605148315429688
7038,haddock,non-occluded,30.0,0.20662117004394887,1.0519084930419922,0.8452873229980433
7039,cod,non-occluded,27.0,0.136260986328125,0.04451370239257457,-0.09174728393555043
