annotation_id,species,occ,set_name,group,length_cm,mobilenet_err,mobilenet_pred,dino_err,dino_pred,dino_minus_mobilenet_err
10419,other,occluded,All,14,22.5,3.1591625213623047,25.659162521362305,10.325267791748047,32.82526779174805,7.166105270385742
6939,other,non-occluded,Set1,10,25.0,0.0047321319580078125,24.995267868041992,6.971319198608398,31.9713191986084,6.966587066650391
10022,other,non-occluded,Set2,14,22.5,0.5860862731933594,23.08608627319336,7.510143280029297,30.010143280029297,6.9240570068359375
10072,other,non-occluded,Set2,14,22.5,0.08397865295410156,22.4160213470459,6.729217529296875,29.229217529296875,6.645238876342773
10523,other,occluded,All,14,22.5,1.3815040588378906,23.88150405883789,7.908815383911133,30.408815383911133,6.527311325073242
15142,hake,occluded,All,21,50.5,3.508136749267578,46.99186325073242,9.926322937011719,40.57367706298828,6.418186187744141
7610,other,occluded,All,10,25.0,0.36746025085448863,25.36746025085449,6.729629516601559,31.72962951660156,6.36216926574707
10313,other,occluded,All,14,22.5,2.8421573638916016,25.3421573638916,9.147979736328125,31.647979736328125,6.305822372436523
14633,other,occluded,All,20,26.0,0.11126899719238281,26.111268997192383,6.361492156982422,32.36149215698242,6.250223159790039
6902,other,non-occluded,Set1,10,25.0,0.49698829650878906,25.49698829650879,6.6533355712890625,31.653335571289062,6.156347274780273
14521,other,occluded,All,20,26.0,0.4157981872558594,25.58420181274414,6.545200347900391,32.54520034790039,6.129402160644531
10270,other,occluded,All,14,22.5,3.796796798706051,26.29679679870605,9.91439437866211,32.41439437866211,6.117597579956058
14376,other,non-occluded,Set2,20,26.0,0.254058837890625,26.254058837890625,6.319149017333984,32.319149017333984,6.065090179443359
6936,other,non-occluded,Set1,10,25.0,0.5380630493164062,25.538063049316406,6.588512420654297,31.588512420654297,6.050449371337891
14505,other,occluded,All,20,26.0,0.016904830932617188,26.016904830932617,5.970499038696289,31.97049903869629,5.953594207763672
14551,other,occluded,All,20,26.0,2.241436004638672,23.758563995361328,8.19244384765625,34.19244384765625,5.951007843017578
10293,other,occluded,All,14,22.5,5.265586853027344,27.765586853027344,11.188865661621094,33.688865661621094,5.92327880859375
14585,other,occluded,All,20,26.0,0.14422607421875,25.85577392578125,6.026084899902344,32.026084899902344,5.881858825683594
14489,other,occluded,All,20,26.0,0.5862483978271484,26.58624839782715,6.439205169677734,32.439205169677734,5.852956771850586
14353,other,non-occluded,Set2,20,26.0,0.021684646606445312,25.978315353393555,5.8625392913818395,31.86253929138184,5.840854644775394
6771,other,non-occluded,Set1,10,25.0,0.3615818023681605,24.63841819763184,6.10775184631348,31.10775184631348,5.74617004394532
7218,other,occluded,All,10,25.0,0.5449428558349609,24.45505714416504,6.290439605712891,31.29043960571289,5.74549674987793
15160,hake,occluded,All,21,50.5,2.245880126953118,48.25411987304688,7.980049133300781,42.51995086669922,5.734169006347663
6960,other,non-occluded,Set1,10,25.0,0.13593292236328125,24.86406707763672,5.867259979248047,30.867259979248047,5.731327056884766
7382,other,occluded,All,10,25.0,1.034622192382809,26.03462219238281,6.747901916503903,31.747901916503903,5.713279724121094
6914,other,non-occluded,Set1,10,25.0,1.1576728820800817,26.15767288208008,6.8232574462890625,31.823257446289062,5.665584564208981
7426,other,occluded,All,10,25.0,1.8614025115966797,26.86140251159668,7.502422332763672,32.50242233276367,5.641019821166992
14369,other,non-occluded,Set2,20,26.0,0.15740394592285156,25.84259605407715,5.736700057983398,31.7367000579834,5.579296112060547
15199,cod,occluded,All,21,36.0,0.21520614624023438,35.784793853759766,5.778768539428711,30.22123146057129,5.563562393188477
14665,other,occluded,All,20,26.0,3.0964908599853516,29.09649085998535,8.604286193847656,34.604286193847656,5.507795333862305
6819,other,non-occluded,Set1,10,25.0,1.2180233001708984,26.2180233001709,6.717506408691406,31.717506408691406,5.499483108520508
14336,other,non-occluded,Set2,20,26.0,0.6583480834960973,25.341651916503903,6.069244384765625,32.069244384765625,5.410896301269528
15403,hake,occluded,All,21,50.5,2.5693702697753906,47.93062973022461,7.946140289306641,42.55385971069336,5.37677001953125
10490,whiting,occluded,All,14,42.0,0.20355606079101562,42.203556060791016,5.473297119140625,36.526702880859375,5.269741058349609
6866,other,non-occluded,Set1,10,25.0,1.1923141479492188,26.19231414794922,6.421079635620121,31.42107963562012,5.228765487670902
15437,hake,occluded,All,21,41.0,1.6370048522949219,39.36299514770508,6.846435546875,34.153564453125,5.209430694580078
10541,other,occluded,All,14,22.5,1.6962814331054688,24.19628143310547,6.848007202148441,29.34800720214844,5.151725769042972
14416,other,non-occluded,Set2,20,26.0,0.13266944885253906,25.86733055114746,5.136251449584961,31.13625144958496,5.003582000732422
14305,other,non-occluded,Set2,20,26.0,0.126251220703125,26.126251220703125,5.113414764404297,31.113414764404297,4.987163543701172
14569,other,occluded,All,20,26.0,1.9435844421386719,27.943584442138672,6.878776550292969,32.87877655029297,4.935192108154297
14441,other,occluded,All,20,26.0,0.19832420349121094,25.80167579650879,5.080888748168945,31.080888748168945,4.882564544677734
6807,other,non-occluded,Set1,10,25.0,0.4283428192138672,24.571657180786133,5.299953460693359,30.29995346069336,4.871610641479492
15230,hake,occluded,All,21,50.5,2.2126541137695312,48.28734588623047,7.046028137207031,43.45397186279297,4.8333740234375
14289,other,non-occluded,Set2,20,26.0,0.48491859436035156,25.51508140563965,5.306528091430664,31.306528091430664,4.8216094970703125
15123,hake,occluded,All,21,41.0,0.017795562744140625,41.01779556274414,4.830192565917969,36.16980743408203,4.812397003173828
10019,whiting,non-occluded,Set1,14,42.0,0.65179443359375,41.34820556640625,5.440517425537109,36.55948257446289,4.788722991943359
14553,other,occluded,All,20,26.0,1.2550315856933594,27.25503158569336,5.928020477294918,31.92802047729492,4.672988891601559
14727,hake,occluded,All,20,42.0,0.4719429016113281,42.47194290161133,5.132972717285149,36.86702728271485,4.661029815673821
14832,hake,non-occluded,Set1,21,50.5,2.270030975341797,48.2299690246582,6.9085121154785085,43.59148788452149,4.638481140136712
15109,hake,occluded,All,21,50.5,2.5277328491210938,47.972267150878906,7.1627960205078125,43.33720397949219,4.635063171386719
14398,other,non-occluded,Set2,20,26.0,0.23017883300780895,26.23017883300781,4.837917327880859,30.83791732788086,4.60773849487305
7322,hake,occluded,All,10,31.0,0.4654064178466797,31.46540641784668,5.0460662841796875,36.04606628417969,4.580659866333008
14886,hake,non-occluded,Set1,21,50.5,2.3717918395996094,48.12820816040039,6.9022064208984375,43.59779357910156,4.530414581298828
15284,hake,occluded,All,21,50.5,2.7799835205078125,47.72001647949219,7.251670837402344,43.248329162597656,4.471687316894531
10230,whiting,occluded,All,14,42.0,0.2862205505371094,41.71377944946289,4.7342681884765625,37.26573181152344,4.448047637939453
10527,whiting,occluded,All,14,42.0,0.024555206298828125,41.97544479370117,4.446910858154297,37.5530891418457,4.422355651855469
14913,hake,non-occluded,Set1,21,50.5,2.422718048095703,48.0772819519043,6.812648773193359,43.68735122680664,4.389930725097656
15313,hake,occluded,All,21,50.5,2.1457557678222727,48.35424423217773,6.5304412841796875,43.96955871582031,4.384685516357415
7564,other,occluded,All,10,25.0,1.5752620697021484,26.57526206970215,5.920955657958984,30.920955657958984,4.345693588256836
14345,other,non-occluded,Set2,20,26.0,0.31760215759277344,25.682397842407227,4.660221099853519,30.66022109985352,4.342618942260746
10629,whiting,occluded,All,14,42.0,0.017940521240234375,41.982059478759766,4.350109100341797,37.6498908996582,4.3321685791015625
14385,other,non-occluded,Set2,20,26.0,0.47142601013183594,25.528573989868164,4.732902526855469,30.73290252685547,4.261476516723633
14786,hake,non-occluded,Set1,21,50.5,2.6579437255859375,47.84205627441406,6.885066986083984,43.614933013916016,4.227123260498047
14409,other,non-occluded,Set2,20,26.0,0.5856399536132812,25.41436004638672,4.811567306518555,30.811567306518555,4.225927352905273
7579,cod,occluded,All,10,33.0,0.504150390625,33.504150390625,4.723165512084961,28.27683448791504,4.219015121459961
9825,whiting,non-occluded,Set1,14,42.5,0.6980972290039062,41.801902770996094,4.863437652587891,37.63656234741211,4.165340423583984
15414,hake,occluded,All,21,50.5,2.683269500732422,47.81673049926758,6.837646484375,43.662353515625,4.154376983642578
14868,hake,non-occluded,Set1,21,50.5,2.033180236816399,48.4668197631836,6.152584075927734,44.347415924072266,4.119403839111335
9989,whiting,non-occluded,Set1,14,42.0,0.30323028564453125,41.69676971435547,4.413372039794922,37.58662796020508,4.110141754150391
15436,hake,occluded,All,21,50.5,3.3662872314453125,47.13371276855469,7.4705238342285085,43.02947616577149,4.104236602783196
15537,hake,non-occluded,Set1,22,43.0,0.5224723815917969,42.4775276184082,4.619968414306641,38.38003158569336,4.097496032714844
6795,other,non-occluded,Set1,10,25.0,1.741601943969723,23.258398056030277,5.831514358520508,30.831514358520508,4.089912414550785
15506,hake,non-occluded,Set1,22,43.0,0.25557708740233664,43.25557708740234,4.335224151611328,38.66477584838867,4.0796470642089915
10559,whiting,occluded,All,14,42.5,0.3620338439941406,42.13796615600586,4.392829895019531,38.10717010498047,4.030796051025391
15267,cod,occluded,All,21,36.0,0.5720443725585938,36.572044372558594,4.532304763793949,31.46769523620605,3.960260391235355
16115,hake,occluded,All,22,43.0,0.15918350219726562,42.840816497802734,4.0891265869140625,38.91087341308594,3.929943084716797
15263,hake,occluded,All,21,50.5,1.4422073364257812,49.05779266357422,5.371040344238281,45.12895965576172,3.9288330078125
7313,other,occluded,All,10,25.0,1.0858707427978516,26.08587074279785,4.999568939208984,29.999568939208984,3.913698196411133
14697,other,occluded,All,20,26.0,1.3572273254394531,24.642772674560547,5.2652587890625,31.2652587890625,3.908031463623047
15876,hake,occluded,All,22,43.0,0.5022048950195312,43.50220489501953,4.406116485595703,38.5938835144043,3.903911590576172
10556,whiting,occluded,All,14,42.0,0.7715072631835938,41.228492736816406,4.659843444824219,37.34015655517578,3.888336181640625
14893,cod,non-occluded,Set1,21,36.0,0.30037689208983664,35.69962310791016,4.185876846313477,31.814123153686523,3.88549995422364
15386,cod,occluded,All,21,33.5,0.13983917236328125,33.36016082763672,4.025257110595703,29.474742889404297,3.885417938232422
6878,other,non-occluded,Set1,10,25.0,0.7907390594482386,24.20926094055176,4.632862091064453,29.632862091064453,3.8421230316162145
15247,cod,occluded,All,21,36.0,0.5401763916015625,36.54017639160156,4.355123519897461,31.64487648010254,3.8149471282958984
6783,other,non-occluded,Set1,10,25.0,1.0854625701904297,26.08546257019043,4.849245071411133,29.849245071411133,3.763782501220703
14911,cod,non-occluded,Set1,21,36.0,0.177001953125,35.822998046875,3.9375572204589844,32.062442779541016,3.7605552673339844
14866,hake,non-occluded,Set1,21,50.5,2.7178115844726562,47.782188415527344,6.477561950683594,44.022438049316406,3.7597503662109375
9964,whiting,non-occluded,Set1,14,42.5,1.2875289916992188,41.21247100830078,5.00762939453125,37.49237060546875,3.7201004028320312
15450,whiting,non-occluded,Set1,22,38.0,0.16463851928710938,38.16463851928711,3.8769149780273438,34.123085021972656,3.7122764587402344
14281,other,non-occluded,Set2,20,26.0,0.35457420349121094,25.64542579650879,4.064243316650391,30.06424331665039,3.7096691131591797
16067,hake,occluded,All,22,43.0,0.042583465576171875,43.04258346557617,3.7276611328125,39.2723388671875,3.685077667236328
14775,cod,non-occluded,Set1,21,36.0,0.44919586181640625,35.550804138183594,4.121185302734375,31.878814697265625,3.6719894409179688
14321,other,non-occluded,Set2,20,26.0,1.1995372772216797,24.80046272277832,4.866401672363281,30.86640167236328,3.6668643951416016
14401,other,non-occluded,Set2,20,26.0,0.5420761108398438,26.542076110839844,4.203733444213867,30.203733444213867,3.6616573333740234
9990,whiting,non-occluded,Set1,14,42.5,0.06207275390625,42.56207275390625,3.7221107482910227,38.77788925170898,3.6600379943847727
14574,horse_mackerel,occluded,All,20,33.0,0.1206817626953125,33.12068176269531,3.7689132690429688,36.76891326904297,3.6482315063476562
6855,other,non-occluded,Set1,10,25.0,0.5532798767089844,25.553279876708984,4.201259613037109,29.20125961303711,3.647979736328125
14329,other,non-occluded,Set2,20,26.0,0.24717330932617188,25.752826690673828,3.8836994171142543,29.883699417114254,3.6365261077880824
7401,haddock,occluded,All,10,30.0,0.13764190673828125,29.86235809326172,3.7720413208007812,33.77204132080078,3.6343994140625
7044,whiting,non-occluded,Set2,10,40.0,0.03874969482421875,39.96125030517578,3.669647216796875,36.330352783203125,3.6308975219726562
15418,cod,occluded,All,21,36.0,0.000370025634765625,36.000370025634766,3.569671630859375,32.430328369140625,3.5693016052246094
14936,cod,non-occluded,Set1,21,36.0,0.1075592041015625,35.89244079589844,3.6698951721191406,32.33010482788086,3.562335968017578
15233,cod,occluded,All,21,36.0,0.5651626586914062,35.434837341308594,4.1257209777832,31.8742790222168,3.5605583190917933
9812,whiting,non-occluded,Set1,14,42.0,0.7314910888671875,41.26850891113281,4.2883758544921875,37.71162414550781,3.556884765625
15609,hake,non-occluded,Set1,22,43.0,0.4771842956542969,43.4771842956543,4.033172607421875,38.966827392578125,3.555988311767578
9879,whiting,non-occluded,Set1,14,42.0,0.8578071594238281,41.14219284057617,4.400875091552727,37.59912490844727,3.543067932128899
10568,whiting,occluded,All,14,42.0,0.5294342041015625,42.52943420410156,4.070060729980469,37.92993927001953,3.5406265258789062
9869,whiting,non-occluded,Set1,14,42.5,0.8422660827636719,41.65773391723633,4.379936218261719,38.12006378173828,3.537670135498047
9824,whiting,non-occluded,Set1,14,42.0,0.8242568969726562,41.175743103027344,4.355155944824219,37.64484405517578,3.5308990478515625
9845,whiting,non-occluded,Set1,14,42.0,0.19830322265625,42.19830322265625,3.72662353515625,38.27337646484375,3.5283203125
14425,other,non-occluded,Set2,20,26.0,0.36379432678222656,25.636205673217773,3.884918212890625,29.884918212890625,3.5211238861083984
7123,whiting,non-occluded,Set2,10,40.0,0.49399566650391336,40.49399566650391,4.012733459472656,35.987266540527344,3.518737792968743
7405,other,occluded,All,10,25.0,0.283349990844723,24.716650009155277,3.796825408935547,28.796825408935547,3.513475418090824
15246,haddock,occluded,All,21,35.0,0.04840087890625,35.04840087890625,3.5424842834472727,38.54248428344727,3.4940834045410227
6976,hake,non-occluded,Set2,10,31.0,1.3395271301269531,32.33952713012695,4.832252502441406,35.832252502441406,3.492725372314453
14848,cod,non-occluded,Set1,21,36.0,0.3736763000488281,35.62632369995117,3.8557395935058594,32.14426040649414,3.4820632934570312
7359,other,occluded,All,10,25.0,3.980819702148441,28.98081970214844,7.459014892578125,32.459014892578125,3.478195190429684
14895,hake,non-occluded,Set1,21,50.5,2.9344139099121094,47.56558609008789,6.4000701904296875,44.09992980957031,3.465656280517578
9803,whiting,non-occluded,Set1,14,42.5,0.2378387451171875,42.26216125488281,3.7014007568359375,38.79859924316406,3.46356201171875
15406,haddock,occluded,All,21,27.0,0.024272918701168322,27.02427291870117,3.450277328491211,30.45027732849121,3.4260044097900426
14812,hake,non-occluded,Set1,21,50.5,2.403118133544922,48.09688186645508,5.8256988525390625,44.67430114746094,3.4225807189941406
14856,cod,non-occluded,Set1,21,36.0,0.8872299194336009,36.8872299194336,4.294258117675781,31.70574188232422,3.4070281982421804
6891,other,non-occluded,Set1,10,25.0,0.5944976806640625,25.594497680664062,3.9993553161621094,28.99935531616211,3.404857635498047
7460,hake,occluded,All,10,31.0,1.3269119262695312,32.32691192626953,4.731536865234375,35.731536865234375,3.4046249389648438
14404,hake,non-occluded,Set2,20,45.0,0.8085708618163991,44.1914291381836,4.183753967285149,40.81624603271485,3.37518310546875
10247,whiting,occluded,All,14,37.5,0.3869438171386719,37.11305618286133,3.742919921875,33.757080078125,3.355976104736328
7155,whiting,non-occluded,Set2,10,40.0,0.44966888427734375,39.550331115722656,3.80291748046875,36.19708251953125,3.3532485961914062
14457,other,occluded,All,20,26.0,0.6545696258544886,26.65456962585449,4.0056266784668,30.0056266784668,3.351057052612312
14444,hake,occluded,All,20,45.0,0.02056121826171875,44.97943878173828,3.3642501831054688,41.63574981689453,3.34368896484375
14793,cod,non-occluded,Set1,21,36.0,1.4739990234375,34.5260009765625,4.806301116943359,31.19369888305664,3.3323020935058594
7133,whiting,non-occluded,Set2,10,40.0,0.1314697265625,39.8685302734375,3.44219970703125,36.55780029296875,3.31072998046875
7079,whiting,non-occluded,Set2,10,40.0,0.6556777954101634,39.34432220458984,3.958934783935547,36.04106521606445,3.3032569885253835
10507,whiting,occluded,All,14,42.0,0.1144866943359375,41.88551330566406,3.413421630859368,38.58657836914063,3.2989349365234304
9835,whiting,non-occluded,Set1,14,42.0,1.3480987548828125,40.65190124511719,4.622032165527344,37.377967834472656,3.2739334106445312
14822,hake,non-occluded,Set1,21,50.5,2.2181549072265625,48.28184509277344,5.474639892578118,45.02536010742188,3.2564849853515554
7264,other,occluded,All,10,25.0,0.7922840118408203,25.79228401184082,4.020397186279297,29.020397186279297,3.2281131744384766
10589,whiting,occluded,All,14,42.0,0.7690505981445312,41.23094940185547,3.9872169494628906,38.01278305053711,3.2181663513183594
10517,whiting,occluded,All,14,42.5,0.25728607177734375,42.242713928222656,3.4614524841308594,39.03854751586914,3.2041664123535156
15295,hake,occluded,All,21,50.5,2.0048866271972656,48.495113372802734,5.203330993652344,45.296669006347656,3.198444366455078
14506,hake,occluded,All,20,42.0,1.5871200561523366,43.58712005615234,4.774471282958984,37.225528717041016,3.1873512268066477
10286,whiting,occluded,All,14,42.5,1.2282752990722727,41.27172470092773,4.411956787109368,38.08804321289063,3.183681488037095
9802,whiting,non-occluded,Set1,14,42.0,0.233856201171875,41.766143798828125,3.415740966796875,38.584259033203125,3.181884765625
9857,whiting,non-occluded,Set1,14,42.0,0.4396667480468821,42.43966674804688,3.617259979248047,38.38274002075195,3.1775932312011648
9968,whiting,non-occluded,Set1,14,42.5,1.4345359802246094,41.06546401977539,4.609672546386719,37.89032745361328,3.1751365661621094
7516,other,occluded,All,10,25.0,3.483884811401367,28.483884811401367,6.653781890869141,31.65378189086914,3.1698970794677734
14388,hake,non-occluded,Set2,20,45.0,0.12386703491210938,45.12386703491211,3.283851623535149,41.71614837646485,3.1599845886230398
7166,whiting,non-occluded,Set2,10,40.0,0.47415924072265625,40.474159240722656,3.627410888671875,36.372589111328125,3.1532516479492188
15163,cod,occluded,All,21,36.0,0.9080963134765625,35.09190368652344,4.052717208862308,31.94728279113769,3.1446208953857457
6843,other,non-occluded,Set1,10,25.0,1.8138294219970703,23.18617057800293,4.954490661621094,29.954490661621094,3.1406612396240234
15211,hake,occluded,All,21,50.5,3.6535606384277344,46.846439361572266,6.776924133300781,43.72307586669922,3.123363494873047
7349,whiting,occluded,All,10,40.0,0.1409454345703125,39.85905456542969,3.2627716064453125,36.73722839355469,3.121826171875
10600,whiting,occluded,All,14,42.5,1.5112380981445312,40.98876190185547,4.630931854248047,37.86906814575195,3.1196937561035156
15177,hake,occluded,All,21,50.5,2.508758544921875,47.991241455078125,5.62786865234375,44.87213134765625,3.119110107421875
15346,hake,occluded,All,21,50.5,2.9780235290527273,47.52197647094727,6.091880798339837,44.40811920166016,3.1138572692871094
14769,hake,non-occluded,Set1,21,50.5,2.7068748474121094,47.79312515258789,5.8128662109375,44.6871337890625,3.1059913635253906
7176,whiting,non-occluded,Set2,10,40.0,0.6902885437011719,39.30971145629883,3.7902793884277344,36.209720611572266,3.0999908447265625
9932,whiting,non-occluded,Set1,14,42.5,1.8805084228515625,40.61949157714844,4.976936340332031,37.52306365966797,3.0964279174804688
10443,whiting,occluded,All,14,42.0,0.708587646484375,42.708587646484375,3.7863731384277344,38.213626861572266,3.0777854919433594
7418,whiting,occluded,All,10,40.0,0.8129692077636719,39.18703079223633,3.8459701538085938,36.154029846191406,3.033000946044922
15251,hake,occluded,All,21,50.5,3.4518890380859375,47.04811096191406,6.478271484375,44.021728515625,3.0263824462890625
14904,hake,non-occluded,Set1,21,50.5,2.727092742919922,47.77290725708008,5.752349853515625,44.747650146484375,3.025257110595703
15366,cod,occluded,All,21,36.0,0.002155303955078125,35.99784469604492,3.02313232421875,32.97686767578125,3.020977020263672
15355,whiting,occluded,All,21,37.0,0.019062042236328125,36.98093795776367,3.0288772583007812,33.97112274169922,3.009815216064453
7099,whiting,non-occluded,Set2,10,40.0,0.7823829650878906,40.78238296508789,3.7803268432617188,36.21967315673828,2.997943878173828
16045,hake,occluded,All,22,43.0,0.36981201171875,42.63018798828125,3.3442306518554688,39.65576934814453,2.9744186401367188
14714,hake,occluded,All,20,45.0,1.1079368591308594,43.89206314086914,4.078624725341797,40.9213752746582,2.9706878662109375
14920,cod,non-occluded,Set1,21,36.0,0.4913597106933594,36.49135971069336,3.4441070556640625,32.55589294433594,2.952747344970703
14964,cod,non-occluded,Set2,21,33.5,0.44281768798828125,33.05718231201172,3.3838691711425746,30.116130828857425,2.9410514831542933
15156,haddock,occluded,All,21,28.5,0.7114009857177734,29.211400985717773,3.6483726501464844,32.148372650146484,2.936971664428711
15942,whiting,occluded,All,22,37.5,0.2151031494140625,37.71510314941406,3.1519699096679688,34.34803009033203,2.9368667602539062
10579,whiting,occluded,All,14,42.5,0.9014053344726562,41.598594665527344,3.8341064453125,38.6658935546875,2.9327011108398438
10632,haddock,occluded,All,14,36.5,0.9213600158691406,35.57863998413086,3.8496665954589844,32.650333404541016,2.9283065795898438
14937,hake,non-occluded,Set1,21,50.5,2.5921173095703125,47.90788269042969,5.501434326171875,44.998565673828125,2.9093170166015625
14803,hake,non-occluded,Set1,21,50.5,2.3046302795410227,48.19536972045898,5.2039642333984375,45.29603576660156,2.8993339538574148
10317,whiting,occluded,All,14,42.0,1.7451362609863281,40.25486373901367,4.6338043212890625,37.36619567871094,2.8886680603027344
15981,whiting,occluded,All,22,37.5,0.15319442749024148,37.65319442749024,3.04083251953125,34.45916748046875,2.8876380920410085
10553,whiting,occluded,All,14,42.5,1.2917022705078125,41.20829772949219,4.172065734863281,38.32793426513672,2.8803634643554688
14508,hake,occluded,All,20,45.0,0.5880851745605469,45.58808517456055,3.4603347778320312,41.53966522216797,2.8722496032714844
15225,hake,occluded,All,21,41.0,0.13585662841796875,40.86414337158203,2.9723052978515625,38.02769470214844,2.8364486694335938
15784,haddock,occluded,All,22,26.5,0.2313747406005895,26.26862525939941,3.0645446777343714,29.56454467773437,2.833169937133782
7519,haddock,occluded,All,10,35.0,0.3518486022949219,35.35184860229492,3.170757293701172,31.829242706298828,2.81890869140625
14347,hake,non-occluded,Set2,20,45.0,0.5014190673828125,44.49858093261719,3.3200836181640625,41.67991638183594,2.81866455078125
15195,hake,occluded,All,21,50.5,2.5750999450683594,47.92490005493164,5.3862762451171875,45.11372375488281,2.811176300048828
15363,hake,occluded,All,21,50.5,2.1299171447753906,48.37008285522461,4.9369354248046875,45.56306457519531,2.807018280029297
